  3.959115   4.101200
  0.391510   0.337290
  0.848417   0.848810
  0.675118   0.699990
  0.520224   0.489830
  2.538205   2.624700
  2.095058   2.164580
  1.292552   1.397120
  0.878406   1.027970
  0.309520   0.347650
  0.202457   0.195270
  1.362994   1.262890
  0.635476   0.638830
  0.360973   0.457980
  0.330406   0.317810
  0.321291   0.308620
  1.136023   1.052140
  0.647411   0.670970
  0.751595   0.820340
  2.916573   3.087400
  2.098766   1.975410
  1.469758   1.354680
  0.681164   0.618660
  1.038956   0.982630
  0.557832   0.655360
  0.196994   0.188290
  0.628650   0.593480
  0.828799   0.822670
  1.036651   0.991110
  0.269492   0.219520
  0.610741   0.564750
  0.142893   0.148370
  1.830647   1.896930
  0.666784   0.589600
  0.739146   0.787290
  0.200099   0.197970
  1.032613   0.991050
  0.512913   0.515150
  0.188266   0.119040
  2.255746   2.190940
  0.301150   0.294670
  1.029406   0.920070
  0.641989   0.771160
  0.974491   0.986000
  0.854435   0.877480
  0.360375   0.404110
  0.499405   0.463590
  0.613914   0.557300
  0.470811   0.469590
  1.250309   1.311630
  0.310766   0.298430
  1.320753   1.270820
  1.290477   1.316400
  1.308266   1.281310
  0.776406   0.760440
  1.000006   1.101570
  0.360214   0.343710
  0.992727   1.039580
  0.641925   0.637260
  1.001446   1.174880
  0.797887   0.666510
  1.325595   1.353690
  0.744372   0.845430
  0.804217   0.815880
  1.662969   1.909080
  1.054618   1.084520
  0.249705   0.226170
  0.309957   0.376250
  0.857407   0.851250
  0.664176   0.635530
  1.857570   1.924090
  1.212359   1.009240
  0.063172   0.034800
  0.947814   0.920060
  0.192653   0.176380
  1.293653   1.240500
  0.680726   0.689740
  0.994211   0.968090
  1.680752   1.692930
  0.403703   0.537420
  2.140407   2.032530
  1.581711   1.672920
  1.156345   1.074440
  0.448929   0.510670
  0.646504   0.622990
  0.207312   0.150260
  0.515818   0.539010
  0.527622   0.495010
  0.222631   0.190730
  1.640895   1.857230
  0.205605   0.206410
  1.054263   0.992660
  0.775196   0.778840
  0.215656   0.140770
  1.273763   1.279120
  0.873416   0.857300
  1.438898   1.490320
