  0.599435   0.521460
  1.087351   1.035820
  0.839417   0.860210
  0.971196   0.950180
  1.365910   1.397150
  1.424976   1.394860
  1.299299   1.313990
  1.488985   1.506440
  0.861926   0.921660
  1.459465   1.558450
  0.966275   0.847570
  1.559108   1.568320
  1.391587   1.442770
  1.379269   1.380320
  1.875693   2.041830
  2.139493   2.217350
  1.155054   1.126220
  1.616598   1.495370
  1.456898   1.471470
  1.046288   0.953240
  0.672458   0.648520
  1.231033   1.101890
  0.923623   0.847300
  5.401757   5.280430
  1.163637   1.188320
  0.587135   0.613880
  0.582268   0.564640
  1.082237   1.015840
  2.141832   2.143200
  2.091366   1.955600
  1.315267   1.290440
  1.004932   1.005180
  1.563445   1.498620
  0.745018   0.694700
  0.513864   0.561640
  2.075986   2.177100
  1.996303   1.871800
  1.504381   1.422420
  0.967364   0.999480
  4.147434   3.983260
  1.108775   1.170350
  1.132389   1.137170
  3.088386   3.037550
  1.032973   0.844660
  1.422798   1.248560
  1.355666   1.479180
  1.387014   1.320130
  3.393716   3.407740
  2.052400   1.910490
  2.323303   2.221450
  1.167361   1.283300
  1.422940   1.289590
  1.723778   1.705110
  1.175071   1.202860
  1.634780   1.608560
  1.748447   1.800110
  1.037670   1.140410
  3.486862   3.414350
  1.213584   1.192570
  0.890138   0.958040
  1.606686   1.508720
  1.589684   1.519070
  0.698063   0.538160
  1.031548   1.085390
  1.034657   1.086790
  5.286302   5.085810
  2.234285   2.070600
  1.672088   1.690610
  1.312755   1.158420
  0.964060   0.880350
  1.606185   1.537950
  1.961007   2.032260
  2.124502   2.168860
  2.129640   2.201310
  0.562629   0.468090
  1.241213   1.238990
  0.896695   0.960990
  1.255883   1.258270
  0.722570   0.660420
  2.101783   1.969010
  3.612182   3.464680
  2.158307   2.129570
  3.143323   3.166690
  0.960283   0.974590
  1.196574   1.252200
  1.921843   1.870030
  1.538692   1.404270
  1.312318   1.172200
  1.905984   1.816880
  1.481628   1.563680
  1.735268   1.782730
  1.851726   1.724370
  3.936051   3.858270
  1.125201   1.146340
  1.081368   1.117610
  2.101717   2.038560
  1.258876   1.160000
  1.324922   1.281000
  0.914341   0.848050
  0.696684   0.769970
  0.975740   0.925200
  0.978071   1.035510
  0.763502   0.748020
  0.793555   0.829030
  2.168188   2.214840
  1.624769   1.664330
  1.669866   1.633360
  1.391677   1.443550
  0.874084   0.915490
  0.576401   0.524210
  1.962563   1.796790
  1.629489   1.727180
  1.206162   1.182800
  1.596852   1.496510
  1.780111   1.767970
  0.669810   0.621740
  1.283491   1.345880
  1.318369   1.255740
  1.047654   1.011540
  2.352951   2.332290
  1.652553   1.546620
  1.253362   1.191860
  3.371645   3.228030
  1.942480   2.057580
  0.614577   0.610860
  1.086585   1.000420
  0.669726   0.669960
  0.562377   0.625260
  2.050693   2.047090
  1.264224   1.452080
  1.552823   1.540380
  1.851088   1.718430
  1.299454   1.347700
  1.494802   1.567790
  0.740165   0.634100
  0.817678   0.788440
  1.333824   1.284210
  1.605551   1.669850
  2.245950   2.407020
  0.986256   1.058320
  0.564748   0.556460
  0.673592   0.755360
  0.593489   0.747290
  2.436686   2.415660
  1.662182   1.652220
  1.351447   1.503670
  1.914143   1.798910
  1.599363   1.701560
  1.530289   1.423750
  1.426943   1.500920
  3.548884   3.551320
  1.433961   1.559540
  2.526899   2.385580
  1.675807   1.592500
  1.622844   1.513880
  2.395693   2.457780
  0.799749   0.782390
  2.097197   2.090570
  1.234644   1.273540
  0.655219   0.621000
  1.842004   1.780070
  3.308958   3.219760
  1.256418   1.335690
  1.993875   2.155780
  1.703041   1.685310
  0.966823   0.887160
  0.743569   0.642370
  4.104158   4.262890
  2.336171   2.300510
  1.054426   1.069180
  0.703527   0.642800
  0.802395   0.759360
  1.830781   1.819580
  0.608846   0.582750
  1.979081   1.976570
  1.292834   1.261010
  0.823828   0.853210
  0.615419   0.717050
  0.812753   0.806330
  0.536416   0.574270
  2.346518   2.347110
  0.658637   0.707110
  4.608164   4.519270
  0.646182   0.770170
  1.009654   1.032390
  1.581707   1.579040
  1.722785   1.733710
  1.225042   1.277090
  1.363634   1.382470
  1.738122   1.689760
  1.233970   1.232460
  0.707158   0.723450
  1.140404   1.125020
  4.107244   4.112280
  1.375172   1.401120
  0.773275   0.692710
  0.725088   0.763490
  1.089853   1.208790
  1.631660   1.769640
  1.372042   1.399860
  6.301769   6.011610
  1.364566   1.289940
  0.566777   0.575150
  1.485462   1.510780
  2.081473   2.255090
  1.335340   1.299080
  5.910332   5.898520
  0.720035   0.697180
