  1.954091   1.946860
  2.026223   2.068440
  3.493406   3.283610
  2.287329   2.204130
  0.751390   0.750010
  1.847790   1.849430
  3.549403   3.413860
  1.089548   1.094630
  0.793588   0.789880
  1.412641   1.422930
  0.560845   0.531790
  1.270631   1.250030
  1.137568   1.112720
  0.540041   0.571820
  0.958955   0.979450
  2.942941   2.968610
  2.055060   2.020340
  1.438336   1.439570
  2.161831   2.256400
  1.172817   1.126440
  2.338460   2.376420
  3.543184   3.510640
  1.642550   1.574810
  1.533739   1.558030
  2.088585   2.147470
  0.646903   0.597780
  1.401632   1.407560
  2.173316   2.299840
  1.374412   1.415970
  1.382595   1.416510
  2.246640   2.325670
  1.653382   1.665330
  2.880342   2.929780
  1.872482   1.810530
  2.560385   2.617230
  0.853145   0.780920
  1.207529   1.286680
  0.980739   1.031400
  2.179167   2.057900
  2.122523   2.113130
  1.599151   1.627470
  2.017772   2.012720
  4.203989   4.309060
  0.953206   0.907550
  3.827028   3.710740
  1.389240   1.391190
  1.035206   0.981690
  0.873623   0.930840
  1.008525   0.970580
  1.068471   1.064770
  1.895588   1.882860
  1.197493   1.195170
  1.339222   1.457720
  1.441329   1.437550
  2.307136   2.400020
  1.817098   1.875300
  1.529037   1.470020
  1.913654   1.819420
  1.404219   1.393780
  1.314135   1.266950
  2.472752   2.471950
  1.137540   1.134350
  2.613626   2.499990
  2.554327   2.495570
  2.232752   2.218060
  1.272644   1.249740
  1.449503   1.448060
  1.356231   1.421630
  2.382984   2.352500
  0.696422   0.724820
  2.072697   2.100670
  2.626998   2.610850
  1.677135   1.655990
  1.684066   1.621310
  1.446293   1.460330
  1.342301   1.298020
  1.953598   1.948240
  3.605211   3.428390
  0.904426   0.866750
  1.228559   1.407680
  0.572615   0.453180
  0.533537   0.507890
  0.695659   0.669110
  0.943852   1.077390
  2.100859   2.125850
  2.826481   2.750500
  1.372741   1.455430
  1.091670   0.982250
  1.267120   1.287160
  0.946682   0.916620
  1.765336   1.730680
  0.687406   0.677180
  1.168321   1.219200
  0.633116   0.588850
  3.055569   2.799670
  1.082981   1.034120
  1.188700   1.203920
  4.186572   4.200580
  3.417973   3.348460
  1.507324   1.537230
  3.335952   3.442630
  1.098995   1.071510
  1.554386   1.564990
  1.864941   1.951540
  1.784701   1.765270
  1.070011   1.033920
  0.535133   0.503890
  1.548924   1.491780
  1.812667   1.885810
  0.785103   0.796760
  1.963803   2.051300
  0.711274   0.740730
  2.277771   2.370840
  1.810367   1.880510
  1.793967   1.803960
  1.193175   1.200390
  1.532167   1.561750
  1.058320   1.086330
  3.381346   3.476160
  2.876747   2.935320
  0.808383   0.727560
  0.630350   0.593460
  2.279625   2.426570
  2.141493   2.061450
  0.608339   0.710160
  2.259095   2.210090
  1.488825   1.466410
  2.502968   2.622040
  1.618885   1.634140
  1.551258   1.633440
  1.347281   1.376270
  3.439585   3.361560
  2.219727   2.380380
  0.526830   0.551320
  0.906434   0.894280
  0.633924   0.596660
  1.901801   1.861050
  2.251305   2.224030
  1.875116   1.784920
  2.113610   2.160700
  1.082017   1.100360
  1.195826   1.181140
  0.786945   0.673700
  3.118199   3.178310
  1.215365   1.191170
  2.739531   2.851890
  2.909282   2.899240
  0.598995   0.590670
  1.382286   1.462550
  2.074249   2.152820
  3.691096   3.690740
  2.024078   2.068960
  0.987398   1.042290
  5.266770   5.361250
  1.129245   1.094570
  1.205368   1.114350
  3.326813   3.101920
  0.815397   0.782790
  3.122533   3.216770
  1.268365   1.251420
  4.474965   4.510850
  0.805085   0.834520
  2.851251   2.758300
  2.207380   2.128960
  0.830030   0.905110
  0.807382   0.753870
  2.157918   2.286900
  0.515989   0.548420
  1.886937   1.999250
  1.258762   1.308740
  1.268219   1.467040
  4.000209   3.954560
  1.329238   1.321680
  0.917213   0.914250
  2.476970   2.435620
  1.284425   1.331000
  2.719958   2.577380
  0.596667   0.638470
  1.312981   1.384920
  2.140772   2.064360
  1.976382   1.935550
  1.544786   1.545460
  1.712444   1.755050
  1.190166   1.231250
  1.890221   1.871970
  0.941323   0.921830
  1.332597   1.295110
  0.736331   0.775780
  1.615062   1.671430
  1.281261   1.454500
  1.474248   1.402960
  2.462368   2.486200
  1.863224   1.866800
  1.760864   1.692130
  1.087616   1.100550
  2.068640   2.008860
  1.989393   2.054670
  2.539816   2.550200
  1.820588   1.873750
  0.986410   0.853760
  2.232544   2.182200
  1.790516   1.767270
  1.290322   1.228410
  1.314007   1.327870
  1.474202   1.456330
  2.399355   2.353370
  1.426276   1.373070
  0.891013   0.872250
  0.608943   0.551250
  0.508069   0.486030
  1.114877   1.067200
  1.426263   1.447720
  1.311877   1.404820
  2.245430   2.300750
  3.581548   3.720120
  0.679701   0.635310
  2.691919   2.609650
  1.492045   1.436600
  2.184878   2.245470
  1.389170   1.398510
  0.947511   0.932820
  1.802500   1.820620
  1.817825   1.869330
  1.245013   1.244020
  2.286293   2.407520
  2.566080   2.581370
  0.653488   0.593460
  1.669644   1.652680
